::ffff:106.75.212.55 - - [21/Sep/2021:19:54:45 +0000] "GET http://www.qq.com/404/search_children.js HTTP/1.1" 404 33 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:09 +0000] "GET /api/edu/DataAnalysis/groupUnqualifiedStudentsBySex?courseId=46&teacherId=10 HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:14 +0000] "GET /api/edu/organization/getUnqualifiedStudents HTTP/1.1" 200 2406 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:19 +0000] "GET /api/edu/student/getUnQualifiedScores?studentId=13 HTTP/1.1" 200 2131 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:21 +0000] "GET /api/edu/score/get?relation_id=73&studentId=13 HTTP/1.1" 200 448 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:21 +0000] "GET /api/edu/files/get?module_id=87&module_name=%E7%89%B9%E5%88%AB%E8%AE%B0%E5%BD%95 HTTP/1.1" 200 332 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:21 +0000] "GET /api/edu/score/getCommonText?username=admin HTTP/1.1" 200 1750 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:34 +0000] "GET /api/edu/DataAnalysis/groupUnqualifiedStudentsBySex?courseId=46&teacherId=10 HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:01:39 +0000] "GET /api/edu/DataAnalysis/groupUnqualifiedStudentsBySex?courseId=46&teacherId=10 HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:02:04 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 1029 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:02 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 614 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:06 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 614 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:12 +0000] "GET /api/edu/course/get?curPage=1 HTTP/1.1" 200 3637 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:13 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3290 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:13 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 3328 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:13 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=3 HTTP/1.1" 200 3044 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:13 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=4 HTTP/1.1" 200 2932 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:14 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=5 HTTP/1.1" 200 3132 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:14 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=6 HTTP/1.1" 200 3133 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:14 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=7 HTTP/1.1" 200 2917 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:14 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=8 HTTP/1.1" 200 613 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:18 +0000] "GET /api/edu/course/get?curPage=2 HTTP/1.1" 200 3044 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:19 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 614 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:42 +0000] "GET /api/edu/files/upload1?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&file_name=x_new.mp4&file_url=04210852c0808a5e46cc3565340f34ac_0&file_usage=%E6%95%99%E5%AD%A6%E8%A7%86%E9%A2%91 HTTP/1.1" 200 205 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:03:42 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 897 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:01 +0000] "GET /api/edu/course/get?curPage=1 HTTP/1.1" 200 3637 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:04 +0000] "GET /api/edu/organization/get?curPage=1 HTTP/1.1" 200 2109 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:06 +0000] "GET /api/edu/course/get?curPage=1 HTTP/1.1" 200 3637 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:07 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3290 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:07 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 3328 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:08 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=3 HTTP/1.1" 200 3044 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:08 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=4 HTTP/1.1" 200 2932 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:08 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=5 HTTP/1.1" 200 3132 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:08 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=6 HTTP/1.1" 200 3133 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:08 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=7 HTTP/1.1" 200 2917 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:08 +0000] "GET /api/edu/files/get?module_id=1&module_name=%E8%AF%BE%E7%A8%8B&curPage=8 HTTP/1.1" 200 613 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:18 +0000] "GET /api/edu/course/get?curPage=2 HTTP/1.1" 200 3044 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:20 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 897 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:37 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 2771 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:55 +0000] "GET /api/edu/files/upload1?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&file_name=x_new.mp4&file_url=bddfe78d991a86e582ed22e262f82cdc_b&file_usage=%E8%BE%85%E5%8A%A9%E8%A7%86%E9%A2%91 HTTP/1.1" 200 205 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:05:56 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1180 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:06:28 +0000] "GET /api/edu/files/upload1?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&file_name=x_new.mp4&file_url=bddfe78d99fb85928555c425436f3a49_b&file_usage=%E6%95%99%E5%AD%A6%E8%A7%86%E9%A2%91 HTTP/1.1" 200 205 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:06:28 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1463 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:06:31 +0000] "GET /api/edu/course/get?curPage=1 HTTP/1.1" 200 3637 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:06:34 +0000] "GET /api/edu/course/get?curPage=5 HTTP/1.1" 200 3930 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:07:11 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 2636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:08:02 +0000] "GET /api/edu/files/get?module_id=56&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1173 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:08:17 +0000] "GET /api/edu/course/get?curPage=2 HTTP/1.1" 200 3044 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:08:19 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1463 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:10:12 +0000] "GET /api/edu/files/get?module_id=26&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1463 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:10:31 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 2636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:11:39 +0000] "GET /api/edu/organization/getUnqualifiedStudents HTTP/1.1" 200 2244 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:11:44 +0000] "GET /api/edu/course/get?curPage=1 HTTP/1.1" 200 3637 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:11:45 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 2683 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:11:52 +0000] "GET /api/edu/course/get?curPage=3 HTTP/1.1" 200 3349 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:11:54 +0000] "GET /api/edu/course/get?curPage=1 HTTP/1.1" 200 3637 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:11:56 +0000] "GET /api/edu/organization/get?curPage=1 HTTP/1.1" 200 2109 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:12:19 +0000] "GET /api/edu/organization/get?curPage=1 HTTP/1.1" 200 2109 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:12:28 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 2636 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:12:49 +0000] "GET /api/edu/organization/get?curPage=1 HTTP/1.1" 200 2109 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:12:54 +0000] "GET /api/edu/DataAnalysis/groupStudentsQuSituationBySex?courseId=46&teacherId=10 HTTP/1.1" 200 2683 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:12 +0000] "GET /api/edu/teacher/get?curPage=1&organizational_id=6 HTTP/1.1" 200 1069 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:17 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=9 HTTP/1.1" 200 6378 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:18 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=9 HTTP/1.1" 200 6378 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=10 HTTP/1.1" 200 7110 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/class/get?curPage=1&headMasterId=10 HTTP/1.1" 200 6380 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=63 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=67 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=66 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=64 HTTP/1.1" 200 45 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:31 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=10&classId=12&relationId=65 HTTP/1.1" 200 46 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
::ffff:127.0.0.1 - - [22/Sep/2021:13:13:33 +0000] "GET /api/edu/files/get?module_id=54&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 2267 "http://119.3.190.1:8383/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36 SE 2.X MetaSr 1.0"
